UF;MUNICIPIO;POPULACAO_ESTIMADA;COD_MUNICIPIO
MG;Camacho;2867;3110400
MG;Camanducaia;27551;3110509
MG;Cambuí;30870;3110608
MG;Cambuquira;12560;3110707
MG;Campanário;2917;3110806
MG;Campanha;16334;3110905
MG;Campestre;21143;3111002
MG;Campina Verde;18250;3111101
MG;Campo Azul;3802;3111150
MG;Campo Belo;53943;3111200
MG;Campo do Meio;11624;3111309
MG;Campo Florido;8838;3111408
MG;Campos Altos;13136;3111507
MG;Campos Gerais;26809;3111606
MG;Canaã;4832;3111705
MG;Canápolis;10755;3111804
MG;Cana Verde;5356;3111903
MG;Candeias;14236;3112000
MG;Cantagalo;4039;3112059
MG;Caparaó;5144;3112109
MG;Capela Nova;4416;3112208
MG;Capelinha;41536;3112307
MG;Capetinga;6652;3112406
MG;Capim Branco;11105;3112505
MG;Capinópolis;14899;3112604
MG;Capitão Andrade;4650;3112653
MG;Capitão Enéas;14401;3112703
MG;Capitólio;10863;3112802
MG;Caputira;9128;3112901
MG;Caraí;19654;3113008
MG;Caranaíba;2960;3113107
MG;Carandaí;24368;3113206
MG;Carangola;32165;3113305
MG;Caratinga;90687;3113404
MG;Carbonita;8633;3113503
MG;Careaçu;7029;3113602
MG;Carlos Chagas;18852;3113701
MG;Carmésia;2682;3113800
MG;Carmo da Cachoeira;11776;3113909
MG;Carmo da Mata;11279;3114006
MG;Carmo de Minas;14114;3114105
MG;Carmo do Cajuru;24376;3114204
MG;Carmo do Paranaíba;29899;3114303
MG;Carmo do Rio Claro;21464;3114402
MG;Carmópolis de Minas;18498;3114501
MG;Carneirinho;9630;3114550
MG;Carrancas;4153;3114600
MG;Carvalhópolis;3417;3114709
MG;Carvalhos;4507;3114808
MG;Casa Grande;2260;3114907
MG;Cascalho Rico;2757;3115003
MG;Cássia;17495;3115102
MG;Conceição da Barra de Minas;3596;3115201
MG;Cataguases;67872;3115300
MG;Catas Altas;5668;3115359
MG;Catas Altas da Noruega;3141;3115409
MG;Catuji;7226;3115458
MG;Catuti;4805;3115474
MG;Caxambu;21436;3115508
MG;Cedro do Abaeté;1091;3115607
MG;Central de Minas;6243;3115706
MG;Centralina;10440;3115805
MG;Chácara;3177;3115904
MG;Chalé;6261;3116001
MG;Chapada do Norte;10024;3116100
MG;Chapada Gaúcha;12810;3116159
MG;Chiador;2865;3116209
MG;Cipotânea;5599;3116308
MG;Claraval;4777;3116407
MG;Claro dos Poções;7259;3116506
MG;Cláudio;31665;3116605
MG;Coimbra;7285;3116704
MG;Coluna;8251;3116803
MG;Comendador Gomes;2813;3116902
MG;Comercinho;6627;3117009
MG;Conceição da Aparecida;10668;3117108
MG;Conceição das Pedras;2837;3117207
MG;Conceição das Alagoas;29949;3117306
MG;Conceição de Ipanema;4503;3117405
MG;Conceição do Mato Dentro;24254;3117504
MG;Conceição do Pará;5567;3117603
MG;Conceição do Rio Verde;12780;3117702
MG;Conceição dos Ouros;11183;3117801
MG;Cônego Marinho;7420;3117836
MG;Confins;7676;3117876
MG;Congonhal;11403;3117900
MG;Congonhas;54986;3118007
MG;Congonhas do Norte;4927;3118106
MG;Conquista;6864;3118205
MG;Conselheiro Lafaiete;137980;3118304
MG;Conselheiro Pena;21113;3118403
MG;Consolação;1578;3118502
MG;Contagem;649975;3118601
MG;Coqueiral;9197;3118700
MG;Coração de Jesus;26151;3118809
MG;Cordisburgo;7592;3118908
MG;Cordislândia;3247;3119005
MG;Corinto;23996;3119104
MG;Coroaci;11200;3119203
MG;Coromandel;30013;3119302
MG;Coronel Fabriciano;108551;3119401
MG;Coronel Murta;8283;3119500
MG;Coronel Pacheco;2799;3119609
MG;Coronel Xavier Chaves;3586;3119708
MG;Córrego Danta;2978;3119807
MG;Córrego do Bom Jesus;4429;3119906
MG;Córrego Fundo;6310;3119955
MG;Córrego Novo;2912;3120003
MG;Couto de Magalhães de Minas;4346;3120102
MG;Crisólita;5296;3120151
MG;Cristais;12576;3120201
MG;Cristália;5165;3120300
MG;Cristiano Otoni;4735;3120409
MG;Cristina;10627;3120508
MG;Crucilândia;5633;3120607
MG;Cruzeiro da Fortaleza;3610;3120706
MG;Cruzília;15779;3120805
MG;Cuparaque;3994;3120839
MG;Curral de Dentro;7630;3120870
MG;Curvelo;83862;3120904
MG;Datas;5618;3121001
MG;Delfim Moreira;8130;3121100
MG;Delfinópolis;8760;3121209
MG;Delta;11003;3121258
MG;Descoberto;5058;3121308
MG;Desterro de Entre Rios;7900;3121407
MG;Desterro do Melo;3059;3121506
MG;Diamantina;49353;3121605
MG;Diogo de Vasconcelos;3596;3121704
MG;Dionísio;6789;3121803
MG;Divinésia;4426;3121902
MG;Divino;21329;3122009
MG;Divino das Laranjeiras;4186;3122108
MG;Divinolândia de Minas;6607;3122207
MG;Divinópolis;242328;3122306
MG;Divisa Alegre;6513;3122355
MG;Divisa Nova;5993;3122405
MG;Divisópolis;10585;3122454
MG;Dom Bosco;3767;3122470
MG;Dom Cavati;4981;3122504
MG;Dom Joaquim;5051;3122603
MG;Dom Silvério;5350;3122702
MG;Dom Viçoso;3176;3122801
MG;Dona Euzébia;6241;3122900
MG;Dores de Campos;10313;3123007
MG;Dores de Guanhães;5121;3123106
MG;Dores do Indaiá;12786;3123205
MG;Dores do Turvo;5159;3123304
MG;Doresópolis;1496;3123403
MG;Douradoquara;1869;3123502
MG;Durandé;8038;3123528
MG;Elói Mendes;27343;3123601
MG;Engenheiro Caldas;14308;3123700
MG;Engenheiro Navarro;6411;3123809
MG;Entre Folhas;5293;3123858
MG;Entre Rios de Minas;15120;3123908
MG;Ervália;20951;3124005
MG;Esmeraldas;91573;3124104
MG;Espera Feliz;24761;3124203
MG;Espinosa;31385;3124302
MG;Espírito Santo do Dourado;7007;3124401
MG;Estiva;11836;3124500
MG;Estrela Dalva;2204;3124609
MG;Estrela do Indaiá;2750;3124708
MG;Estrela do Sul;6926;3124807
MG;Eugenópolis;11075;3124906
MG;Ewbank da Câmara;3977;3125002
MG;Extrema;57913;3125101
MG;Fama;2662;3125200
MG;Faria Lemos;3239;3125309
MG;Felício dos Santos;5248;3125408
MG;São Gonçalo do Rio Preto;3098;3125507
MG;Felisburgo;6592;3125606
MG;Felixlândia;14279;3125705
MG;Fernandes Tourinho;2825;3125804
MG;Ferros;9666;3125903
MG;Fervedouro;10693;3125952
MG;Florestal;8386;3126000
MG;Formiga;70668;3126109
MG;Formoso;8103;3126208
MG;Fortaleza de Minas;3485;3126307
MG;Fortuna de Minas;3207;3126406
MG;Francisco Badaró;7208;3126505
MG;Francisco Dumont;4564;3126604
MG;Francisco Sá;23819;3126703
MG;Franciscópolis;5062;3126752
MG;Frei Gaspar;5741;3126802
MG;Frei Inocêncio;8334;3126901
MG;Frei Lagonegro;3475;3126950
MG;Fronteira;14909;3127008
MG;Fronteira dos Vales;4405;3127057
MG;Fruta de Leite;4607;3127073
MG;Frutal;60942;3127107
MG;Funilândia;4886;3127206
MG;Galiléia;6281;3127305
MG;Gameleiras;4863;3127339
MG;Glaucilândia;2991;3127354
MG;Goiabeira;2869;3127370
MG;Goianá;4190;3127388
MG;Gonçalves;4891;3127404
MG;Gonzaga;5271;3127503
MG;Gouveia;11549;3127602
MG;Governador Valadares;266649;3127701
MG;Grão Mogol;14091;3127800
MG;Grupiara;1426;3127909
MG;Guanhães;33434;3128006
MG;Guapé;14073;3128105
MG;Guaraciaba;9921;3128204
MG;Guaraciama;5203;3128253
MG;Guaranésia;19611;3128303
MG;Guarani;7780;3128402
MG;Guarará;3132;3128501
MG;Guarda-Mor;6684;3128600
MG;Guaxupé;52621;3128709
MG;Guidoval;7284;3128808
MG;Guimarânia;8808;3128907
MG;Guiricema;7850;3129004
MG;Gurinhatã;5203;3129103
MG;Heliodora;6274;3129202
MG;Iapu;12486;3129301
MG;Ibertioga;5334;3129400
MG;Ibiá;22596;3129509
MG;Ibiaí;6254;3129608
MG;Ibiracatu;5139;3129657
MG;Ibiraci;11057;3129707
MG;Ibirité;178713;3129806
MG;Ibitiúra de Minas;3439;3129905
MG;Ibituruna;2740;3130002
MG;Icaraí de Minas;10912;3130051
MG;Igarapé;48475;3130101
MG;Igaratinga;11252;3130200
MG;Iguatama;6845;3130309
MG;Ijaci;7291;3130408
MG;Ilicínea;13171;3130507
MG;Imbé de Minas;7208;3130556
MG;Inconfidentes;7510;3130606
MG;Indaiabira;6379;3130655
MG;Indianópolis;6309;3130705
MG;Ingaí;2633;3130804
MG;Inhapim;23000;3130903
MG;Inhaúma;6435;3131000
MG;Inimutaba;7587;3131109
MG;Ipaba;17554;3131158
MG;Ipanema;20095;3131208
MG;Ipatinga;235445;3131307
MG;Ipiaçu;3823;3131406
MG;Ipuiúna;9299;3131505
MG;Iraí de Minas;7423;3131604
MG;Itabira;117747;3131703
MG;Itabirinha;10560;3131802
MG;Itabirito;55877;3131901
MG;Itacambira;4265;3132008
MG;Itacarambi;17521;3132107
MG;Itaguara;14325;3132206
MG;Itaipé;10549;3132305
MG;Itajubá;96632;3132404
MG;Itamarandiba;34137;3132503
MG;Itamarati de Minas;3730;3132602
MG;Itambacuri;21296;3132701
MG;Itambé do Mato Dentro;2175;3132800
MG;Itamogi;11062;3132909
MG;Itamonte;15193;3133006
MG;Itanhandu;15684;3133105
MG;Itanhomi;11298;3133204
MG;Itaobim;19354;3133303
MG;Itapagipe;14004;3133402
MG;Itapecerica;21462;3133501
MG;Itapeva;13332;3133600
MG;Itatiaiuçu;13603;3133709
MG;Itaú de Minas;14655;3133758
MG;Itaúna;102500;3133808
MG;Itaverava;5752;3133907
MG;Itinga;13982;3134004
MG;Itueta;6218;3134103
MG;Ituiutaba;106397;3134202
MG;Itumirim;6845;3134301
MG;Iturama;40011;3134400
MG;Itutinga;4347;3134509
MG;Jaboticatubas;21214;3134608
MG;Jacinto;11169;3134707
MG;Jacuí;7663;3134806
MG;Jacutinga;26705;3134905
MG;Jaguaraçu;3173;3135001
MG;Jaíba;39379;3135050
MG;Jampruca;4306;3135076
MG;Janaúba;73281;3135100
MG;Januária;67087;3135209
MG;Japaraíba;4672;3135308
MG;Japonvar;8357;3135357
MG;Jeceaba;6428;3135407
MG;Jenipapo de Minas;6124;3135456
MG;Jequeri;12652;3135506
MG;Jequitaí;6460;3135605
MG;Jequitibá;6098;3135704
MG;Jequitinhonha;24509;3135803
MG;Jesuânia;5296;3135902
MG;Joaíma;14084;3136009
MG;Joanésia;4304;3136108
MG;João Monlevade;83360;3136207
MG;João Pinheiro;48532;3136306
MG;Joaquim Felício;3891;3136405
MG;Jordânia;10536;3136504
MG;José Gonçalves de Minas;3993;3136520
MG;José Raydan;4352;3136553
MG;Josenópolis;3607;3136579
MG;Nova União;6083;3136603
MG;Juatuba;32726;3136652
MG;Juiz de Fora;565764;3136702
MG;Juramento;3815;3136801
MG;Juruaia;11543;3136900
MG;Juvenília;5929;3136959
MG;Ladainha;14399;3137007
MG;Lagamar;6672;3137106
MG;Lagoa da Prata;53583;3137205
MG;Lagoa dos Patos;3285;3137304
MG;Lagoa Dourada;13116;3137403
MG;Lagoa Formosa;19507;3137502
MG;Lagoa Grande;9210;3137536
MG;Lagoa Santa;79981;3137601
MG;Lajinha;21422;3137700
MG;Lambari;20950;3137809
MG;Lamim;3226;3137908
MG;Laranjal;6042;3138005
MG;Lassance;7358;3138104
MG;Lavras;109884;3138203
MG;Leandro Ferreira;3270;3138302
MG;Leme do Prado;4387;3138351
MG;Leopoldina;52696;3138401
MG;Liberdade;4775;3138500
MG;Lima Duarte;17712;3138609
MG;Limeira do Oeste;9087;3138625
MG;Lontra;8968;3138658
MG;Luisburgo;7195;3138674
MG;Luislândia;6329;3138682
MG;Luminárias;5731;3138708
MG;Luz;18304;3138807
MG;Machacalis;6579;3138906
MG;Machado;38831;3139003
MG;Madre de Deus de Minas;5341;3139102
MG;Malacacheta;17751;3139201
MG;Mamonas;6096;3139250
MG;Manga;19188;3139300
MG;Manhuaçu;96545;3139409
MG;Manhumirim;20970;3139508
MG;Mantena;27358;3139607
MG;Maravilhas;7518;3139706
MG;Mar de Espanha;13119;3139805
MG;Maria da Fé;14557;3139904
MG;Mariana;64058;3140001
MG;Marilac;4320;3140100
MG;Mário Campos;16546;3140159
MG;Maripá de Minas;3532;3140209
MG;Marliéria;4761;3140308
MG;Marmelópolis;3299;3140407
MG;Martinho Campos;14461;3140506
MG;Martins Soares;8725;3140530
MG;Mata Verde;9458;3140555
MG;Materlândia;3982;3140605
MG;Mateus Leme;40239;3140704
MG;Matias Barbosa;14501;3140803
MG;Matias Cardoso;8975;3140852
MG;Matipó;19054;3140902
MG;Mato Verde;12238;3141009
MG;Matozinhos;39291;3141108
MG;Matutina;3907;3141207
MG;Medeiros;4040;3141306
MG;Medina;20492;3141405
MG;Mendes Pimentel;5651;3141504
MG;Mercês;10609;3141603
MG;Mesquita;5038;3141702
MG;Minas Novas;24191;3141801
MG;Minduri;3815;3141900
MG;Mirabela;14029;3142007
MG;Miradouro;9026;3142106
MG;Miraí;13922;3142205
MG;Miravânia;4011;3142254
MG;Moeda;5291;3142304
MG;Moema;7778;3142403
MG;Monjolos;2196;3142502
MG;Monsenhor Paulo;8550;3142601
MG;Montalvânia;14160;3142700
MG;Monte Alegre de Minas;20666;3142809
MG;Monte Azul;20577;3142908
MG;Monte Belo;13340;3143005
MG;Monte Carmelo;49354;3143104
MG;Monte Formoso;4449;3143153
MG;Monte Santo de Minas;21301;3143203
MG;Montes Claros;434321;3143302
MG;Monte Sião;24933;3143401
MG;Montezuma;6979;3143450
MG;Morada Nova de Minas;9364;3143500
MG;Morro da Garça;2438;3143609
MG;Morro do Pilar;3174;3143708
MG;Munhoz;7857;3143807
MG;Muriaé;108161;3143906
MG;Mutum;28670;3144003
MG;Muzambinho;22527;3144102
MG;Nacip Raydan;2437;3144201
MG;Nanuque;35554;3144300
MG;Naque;6442;3144359
MG;Natalândia;3626;3144375
MG;Natércia;4800;3144409
MG;Nazareno;8390;3144508
MG;Nepomuceno;25774;3144607
MG;Ninheira;10915;3144656
MG;Nova Belém;3156;3144672
MG;Nova Era;17807;3144706
MG;Nova Lima;119142;3144805
MG;Nova Módica;3731;3144904
MG;Nova Ponte;15113;3145000
MG;Nova Porteirinha;6780;3145059
MG;Nova Resende;16854;3145109
MG;Nova Serrana;112910;3145208
MG;Novo Cruzeiro;27453;3145307
MG;Novo Oriente de Minas;10501;3145356
MG;Novorizonte;4630;3145372
MG;Olaria;1986;3145406
MG;Olhos-d'Água;5520;3145455
MG;Olímpio Noronha;2616;3145505
MG;Oliveira;40552;3145604
MG;Oliveira Fortes;2062;3145703
MG;Onça de Pitangui;3027;3145802
MG;Oratórios;5076;3145851
MG;Orizânia;8759;3145877
MG;Ouro Branco;40411;3145901
MG;Ouro Fino;33227;3146008
MG;Ouro Preto;77601;3146107
MG;Ouro Verde de Minas;5858;3146206
MG;Padre Carvalho;5085;3146255
MG;Padre Paraíso;17537;3146305
MG;Paineiras;4273;3146404
MG;Pains;8341;3146503
MG;Pai Pedro;5634;3146552
MG;Paiva;1498;3146602
MG;Palma;5742;3146701
MG;Palmópolis;6373;3146750
MG;Papagaios;14207;3146909
MG;Paracatu;98397;3147006
MG;Pará de Minas;102033;3147105
MG;Paraguaçu;22357;3147204
MG;Paraisópolis;21005;3147303
MG;Paraopeba;24800;3147402
MG;Passabém;1617;3147501
MG;Passa Quatro;15842;3147600
MG;Passa Tempo;8696;3147709
MG;Passa Vinte;2301;3147808
MG;Passos;116530;3147907
MG;Patis;4863;3147956
MG;Patos de Minas;167870;3148004
MG;Patrocínio;93852;3148103
MG;Patrocínio do Muriaé;5735;3148202
MG;Paula Cândido;8786;3148301
MG;Paulistas;4429;3148400
MG;Pavão;8168;3148509
MG;Peçanha;17843;3148608
MG;Pedra Azul;24999;3148707
MG;Pedra Bonita;7559;3148756
MG;Pedra do Anta;3371;3148806
MG;Pedra do Indaiá;4232;3148905
MG;Pedra Dourada;2883;3149002
MG;Pedralva;10924;3149101
MG;Pedras de Maria da Cruz;10619;3149150
MG;Pedrinópolis;3404;3149200
MG;Pedro Leopoldo;64910;3149309
MG;Pedro Teixeira;1854;3149408
MG;Pequeri;3448;3149507
MG;Pequi;4258;3149606
MG;Perdigão;12925;3149705
MG;Perdizes;17830;3149804
MG;Perdões;21991;3149903
MG;Periquito;6647;3149952
MG;Pescador;3587;3150000
MG;Piau;2854;3150109
MG;Piedade de Caratinga;8883;3150158
MG;Piedade de Ponte Nova;4056;3150208
MG;Piedade do Rio Grande;4697;3150307
MG;Piedade dos Gerais;5175;3150406
MG;Pimenta;8794;3150505
MG;Pingo-d'Água;4845;3150539
MG;Pintópolis;7231;3150570
MG;Piracema;6884;3150604
MG;Pirajuba;5762;3150703
MG;Piranga;17360;3150802
MG;Piranguçu;6271;3150901
MG;Piranguinho;9451;3151008
MG;Pirapetinga;11408;3151107
MG;Pirapora;57543;3151206
MG;Piraúba;11958;3151305
MG;Pitangui;27734;3151404
MG;Piumhi;37742;3151503
MG;Planura;11484;3151602
MG;Poço Fundo;16791;3151701
MG;Poços de Caldas;171533;3151800
MG;Pocrane;8468;3151909
MG;Pompéu;32305;3152006
MG;Ponte Nova;59569;3152105
MG;Ponto Chique;3807;3152131
MG;Ponto dos Volantes;11077;3152170
MG;Porteirinha;38668;3152204
MG;Porto Firme;10825;3152303
MG;Poté;13751;3152402
MG;Pouso Alegre;160751;3152501
MG;Pouso Alto;6755;3152600
MG;Prados;9327;3152709
MG;Prata;29578;3152808
MG;Pratápolis;8551;3152907
MG;Pratinha;3673;3153004
MG;Presidente Bernardes;4883;3153103
MG;Presidente Juscelino;3493;3153202
MG;Presidente Kubitschek;3154;3153301
MG;Presidente Olegário;19177;3153400
MG;Alto Jequitibá;8596;3153509
MG;Prudente de Morais;11940;3153608
MG;Quartel Geral;3237;3153707
MG;Queluzito;1800;3153806
MG;Raposos;16735;3153905
MG;Raul Soares;23882;3154002
MG;Recreio;11337;3154101
MG;Reduto;8170;3154150
MG;Resende Costa;11520;3154200
MG;Resplendor;17612;3154309
MG;Ressaquinha;4641;3154408
MG;Riachinho;6890;3154457
MG;Riacho dos Machados;8886;3154507
MG;Ribeirão das Neves;344828;3154606
MG;Ribeirão Vermelho;4201;3154705
MG;Rio Acima;10626;3154804
MG;Rio Casca;12921;3154903
MG;Rio Doce;2542;3155009
MG;Rio do Prado;4679;3155108
MG;Rio Espera;5479;3155207
MG;Rio Manso;5727;3155306
MG;Rio Novo;8689;3155405
MG;Rio Paranaíba;15143;3155504
MG;Rio Pardo de Minas;29123;3155603
MG;Rio Piracicaba;15001;3155702
MG;Rio Pomba;17856;3155801
MG;Rio Preto;5240;3155900
MG;Rio Vermelho;12815;3156007
MG;Ritápolis;5115;3156106
MG;Rochedo de Minas;2363;3156205
MG;Rodeiro;9064;3156304
MG;Romaria;3440;3156403
MG;Rosário da Limeira;4896;3156452
MG;Rubelita;5572;3156502
MG;Rubim;10575;3156601
MG;Sabará;134286;3156700
MG;Sabinópolis;14382;3156809
MG;Sacramento;27891;3156908
MG;Salinas;41641;3157005
MG;Salto da Divisa;6164;3157104
MG;Santa Bárbara;31756;3157203
MG;Santa Bárbara do Leste;8737;3157252
MG;Santa Bárbara do Monte Verde;3199;3157278
MG;Santa Bárbara do Tugúrio;4262;3157302
MG;Santa Cruz de Minas;8321;3157336
MG;Santa Cruz de Salinas;3944;3157377
MG;Santa Cruz do Escalvado;4743;3157401
MG;Santa Efigênia de Minas;4067;3157500
MG;Santa Fé de Minas;3551;3157609
MG;Santa Helena de Minas;6059;3157658
MG;Santa Juliana;16568;3157708
MG;Santa Luzia;229483;3157807
MG;Santa Margarida;16903;3157906
MG;Santa Maria de Itabira;10716;3158003
MG;Santa Maria do Salto;4803;3158102
MG;Santa Maria do Suaçuí;12898;3158201
MG;Santana da Vargem;6781;3158300
MG;Santana de Cataguases;3553;3158409
MG;Santana de Pirapama;7079;3158508
MG;Santana do Deserto;3819;3158607
MG;Santana do Garambéu;2175;3158706
MG;Santana do Jacaré;4265;3158805
MG;Santana do Manhuaçu;9236;3158904
MG;Santana do Paraíso;48286;3158953
MG;Santana do Riacho;5579;3159001
MG;Santana dos Montes;3507;3159100
MG;Santa Rita de Caldas;8588;3159209
MG;Santa Rita de Jacutinga;4836;3159308
MG;Santa Rita de Minas;6952;3159357
MG;Santa Rita de Ibitipoca;3344;3159407
MG;Santa Rita do Itueto;5973;3159506
MG;Santa Rita do Sapucaí;42320;3159605
MG;Santa Rosa da Serra;3476;3159704
MG;Santa Vitória;21745;3159803
MG;Santo Antônio do Amparo;17651;3159902
MG;Santo Antônio do Aventureiro;3881;3160009
MG;Santo Antônio do Grama;4342;3160108
MG;Santo Antônio do Itambé;3979;3160207
MG;Santo Antônio do Jacinto;10397;3160306
MG;Santo Antônio do Monte;28358;3160405
MG;Santo Antônio do Retiro;6743;3160454
MG;Santo Antônio do Rio Abaixo;1853;3160504
MG;Santo Hipólito;2720;3160603
MG;Santos Dumont;43392;3160702
MG;São Bento Abade;4835;3160801
MG;São Brás do Suaçuí;4133;3160900
MG;São Domingos das Dores;5778;3160959
MG;São Domingos do Prata;17771;3161007
MG;São Félix de Minas;3252;3161056
MG;São Francisco;54239;3161106
MG;São Francisco de Paula;6293;3161205
MG;São Francisco de Sales;5857;3161304
MG;São Francisco do Glória;4866;3161403
MG;São Geraldo;10517;3161502
MG;São Geraldo da Piedade;3258;3161601
MG;São Geraldo do Baixio;3175;3161650
MG;São Gonçalo do Abaeté;7521;3161700
MG;São Gonçalo do Pará;12192;3161809
MG;São Gonçalo do Rio Abaixo;12353;3161908
MG;São Gonçalo do Sapucaí;24480;3162005
MG;São Gotardo;43309;3162104
MG;São João Batista do Glória;7912;3162203
MG;São João da Lagoa;4950;3162252
MG;São João da Mata;3000;3162302
MG;São João da Ponte;24269;3162401
MG;São João das Missões;13467;3162450
MG;São João del Rei;94062;3162500
MG;São João do Manhuaçu;11614;3162559
MG;São João do Manteninha;5468;3162575
MG;São João do Oriente;7139;3162609
MG;São João do Pacuí;4052;3162658
MG;São João do Paraíso;24604;3162708
MG;São João Evangelista;15617;3162807
MG;São João Nepomuceno;26478;3162906
MG;São Joaquim de Bicas;36496;3162922
MG;São José da Barra;8084;3162948
MG;São José da Lapa;27710;3162955
MG;São José da Safira;3861;3163003
MG;São José da Varginha;4677;3163102
MG;São José do Alegre;4242;3163201
MG;São José do Divino;3501;3163300
MG;São José do Goiabal;5492;3163409
MG;São José do Jacuri;6298;3163508
MG;São José do Mantimento;2834;3163607
MG;São Lourenço;46653;3163706
MG;São Miguel do Anta;6430;3163805
MG;São Pedro da União;4979;3163904
MG;São Pedro dos Ferros;7194;3164001
MG;São Pedro do Suaçuí;5166;3164100
MG;São Romão;10553;3164209
MG;São Roque de Minas;7341;3164308
MG;São Sebastião da Bela Vista;6694;3164407
MG;São Sebastião da Vargem Alegre;3219;3164431
MG;São Sebastião do Anta;6386;3164472
MG;São Sebastião do Maranhão;10244;3164506
MG;São Sebastião do Oeste;9355;3164605
MG;São Sebastião do Paraíso;74742;3164704
MG;São Sebastião do Rio Preto;1248;3164803
MG;São Sebastião do Rio Verde;2373;3164902
MG;São Tiago;11517;3165008
MG;São Tomás de Aquino;6853;3165107
MG;São Tomé das Letras;7089;3165206
MG;São Vicente de Minas;6935;3165305
MG;Sapucaí-Mirim;6462;3165404
MG;Sardoá;5164;3165503
MG;Sarzedo;39327;3165537
MG;Setubinha;10032;3165552
MG;Sem-Peixe;2441;3165560
MG;Senador Amaral;6458;3165578
MG;Senador Cortes;2319;3165602
MG;Senador Firmino;7945;3165701
MG;Senador José Bento;2137;3165800
MG;Senador Modestino Gonçalves;4035;3165909
MG;Senhora de Oliveira;5584;3166006
MG;Senhora do Porto;3088;3166105
MG;Senhora dos Remédios;10640;3166204
MG;Sericita;7536;3166303
MG;Seritinga;1864;3166402
MG;Serra Azul de Minas;3829;3166501
MG;Serra da Saudade;854;3166600
MG;Serra dos Aimorés;6936;3166709
MG;Serra do Salitre;12210;3166808
MG;Serrania;7802;3166907
MG;Serranópolis de Minas;4496;3166956
MG;Serranos;2035;3167004
MG;Serro;22550;3167103
MG;Sete Lagoas;237931;3167202
MG;Silveirânia;2391;3167301
MG;Silvianópolis;6336;3167400
MG;Simão Pereira;3060;3167509
MG;Simonésia;20339;3167608
MG;Sobrália;5175;3167707
MG;Soledade de Minas;5733;3167806
MG;Tabuleiro;4098;3167905
MG;Taiobeiras;34392;3168002
MG;Taparuba;3492;3168051
MG;Tapira;4212;3168101
MG;Tapiraí;1707;3168200
MG;Taquaraçu de Minas;4368;3168309
MG;Tarumirim;15072;3168408
MG;Teixeiras;12634;3168507
MG;Teófilo Otoni;142571;3168606
MG;Timóteo;84087;3168705
MG;Tiradentes;8008;3168804
MG;Tiros;8172;3168903
MG;Tocantins;16574;3169000
MG;Tocos do Moji;3899;3169059
MG;Toledo;7541;3169109
MG;Tombos;8699;3169208
MG;Três Corações;78079;3169307
MG;Três Marias;29927;3169356
MG;Três Pontas;57086;3169406
MG;Tumiritinga;5973;3169505
MG;Tupaciguara;26482;3169604
MG;Turmalina;20650;3169703
MG;Turvolândia;5078;3169802
MG;Ubá;107222;3169901
MG;Ubaí;11977;3170008
MG;Ubaporanga;13423;3170057
MG;Uberaba;354142;3170107
MG;Uberlândia;754954;3170206
MG;Umburatiba;2742;3170305
MG;Unaí;90724;3170404
MG;União de Minas;3848;3170438
MG;Uruana de Minas;3360;3170479
MG;Urucânia;10875;3170503
MG;Urucuia;18291;3170529
MG;Vargem Alegre;5834;3170578
MG;Vargem Bonita;2206;3170602
MG;Vargem Grande do Rio Pardo;4727;3170651
MG;Varginha;142802;3170701
MG;Varjão de Minas;7243;3170750
MG;Várzea da Palma;34639;3170800
MG;Varzelândia;19214;3170909
MG;Vazante;20433;3171006
MG;Verdelândia;7770;3171030
MG;Veredinha;5257;3171071
MG;Veríssimo;3480;3171105
MG;Vermelho Novo;5034;3171154
MG;Vespasiano;136826;3171204
MG;Viçosa;79221;3171303
MG;Vieiras;3780;3171402
MG;Mathias Lobato;3069;3171501
MG;Virgem da Lapa;11867;3171600
MG;Virgínia;9142;3171709
MG;Virginópolis;10519;3171808
MG;Virgolândia;4530;3171907
MG;Visconde do Rio Branco;40608;3172004
MG;Volta Grande;4473;3172103
MG;Wenceslau Braz;2387;3172202
ES;Afonso Cláudio;32446;3200102
ES;Águia Branca;10124;3200136
ES;Água Doce do Norte;12559;3200169
ES;Alegre;30744;3200201
ES;Alfredo Chaves;14373;3200300
ES;Alto Rio Novo;7747;3200359
ES;Anchieta;32584;3200409
ES;Apiacá;7474;3200508
ES;Aracruz;102410;3200607
ES;Atílio Vivácqua;11013;3200706
ES;Baixo Guandu;32694;3200805
ES;Barra de São Francisco;45250;3200904
ES;Boa Esperança;14079;3201001
ES;Bom Jesus do Norte;10764;3201100
ES;Brejetuba;13642;3201159
ES;Cachoeiro de Itapemirim;198323;3201209
ES;Cariacica;375485;3201308
ES;Castelo;39396;3201407
ES;Colatina;128622;3201506
ES;Conceição da Barra;28953;3201605
ES;Conceição do Castelo;12448;3201704
ES;Divino de São Lourenço;5359;3201803
ES;Domingos Martins;37972;3201902
ES;Dores do Rio Preto;6885;3202009
ES;Ecoporanga;22670;3202108
ES;Fundão;18824;3202207
ES;Governador Lindenberg;11467;3202256
ES;Guaçuí;31290;3202306
ES;Guarapari;134944;3202405
ES;Ibatiba;27308;3202454
ES;Ibiraçu;12261;3202504
ES;Ibitirama;9973;3202553
ES;Iconha;12793;3202603
ES;Irupi;14513;3202652
ES;Itaguaçu;14065;3202702
ES;Itapemirim;43362;3202801
ES;Itarana;10984;3202900
ES;Iúna;30444;3203007
ES;Jaguaré;31232;3203056
